id,x,y,w,h,score,area,energy,mask_file,crop
0,0,0,640,443,0.6243157449187912,177006,0.19544683942843302,10_mask_000.png,10_crop_000.jpg
1,474,0,166,186,0.048201185101410124,13666,0.21893491124260356,10_mask_001.png,10_crop_001.jpg
2,441,8,199,435,0.12845654627494196,36420,0.24478178368121442,10_mask_002.png,10_crop_002.jpg
3,0,0,640,443,0.6207569130903613,175997,0.299830220713073,10_mask_003.png,10_crop_003.jpg
4,212,68,428,364,0.15048321106041732,42665,0.30526315789473685,10_mask_004.png,10_crop_004.jpg
5,430,0,210,195,0.0632406884873616,17930,0.3072916666666667,10_mask_005.png,10_crop_005.jpg
6,0,0,580,443,0.45060313205258673,127755,0.3356997971602434,10_mask_006.png,10_crop_006.jpg
7,0,0,566,442,0.32388544017944454,91828,0.3409429280397022,10_mask_007.png,10_crop_007.jpg
8,474,0,166,195,0.04780262415333027,13553,0.34810126582278483,10_mask_008.png,10_crop_008.jpg
9,541,80,99,204,0.028206123024731213,7997,0.3563218390804598,10_mask_009.png,10_crop_009.jpg
10,0,0,640,443,0.5208874153480499,147682,0.35907678650687974,10_mask_010.png,10_crop_010.jpg
11,551,0,89,142,0.021448222347554148,6081,0.36,10_mask_011.png,10_crop_011.jpg
12,488,160,112,244,0.03521797404050784,9985,0.3644067796610169,10_mask_012.png,10_crop_012.jpg
13,0,0,411,429,0.23704853273054088,67208,0.3689604685212299,10_mask_013.png,10_crop_013.jpg
14,0,0,640,443,0.5245344243773824,148716,0.36980491942324,10_mask_014.png,10_crop_014.jpg
15,139,0,501,195,0.1296381207670371,36755,0.3724770642201835,10_mask_015.png,10_crop_015.jpg
16,140,0,500,186,0.1300648984194058,36876,0.37291280148423006,10_mask_016.png,10_crop_016.jpg
17,72,0,568,141,0.1333345090288751,37803,0.37358490566037733,10_mask_017.png,10_crop_017.jpg
18,0,0,494,443,0.38556715575484773,109316,0.37577464788732395,10_mask_018.png,10_crop_018.jpg
19,0,0,403,443,0.33711554740287414,95579,0.37949052906597,10_mask_019.png,10_crop_019.jpg
20,0,0,411,443,0.32518693566476725,92197,0.3809827696234844,10_mask_020.png,10_crop_020.jpg
21,67,0,573,141,0.15123095372407155,42877,0.3810316139767055,10_mask_021.png,10_crop_021.jpg
22,140,0,500,141,0.13140166478508958,37255,0.38104448742746616,10_mask_022.png,10_crop_022.jpg
23,0,0,411,443,0.3302976862290833,93646,0.3844282238442822,10_mask_023.png,10_crop_023.jpg
24,0,0,411,443,0.30378103837364634,86128,0.3851010101010101,10_mask_024.png,10_crop_024.jpg
25,491,160,109,218,0.0300507900676141,8520,0.3883495145631068,10_mask_025.png,10_crop_025.jpg
26,474,0,166,220,0.05690603837451712,16134,0.3915343915343915,10_mask_026.png,10_crop_026.jpg
27,0,0,640,443,0.4803364841969514,136185,0.39274792485801663,10_mask_027.png,10_crop_027.jpg
28,314,113,222,272,0.06526876410812193,18505,0.3958333333333333,10_mask_028.png,10_crop_028.jpg
29,0,0,411,443,0.3458768340845588,98063,0.4005069708491762,10_mask_029.png,10_crop_029.jpg
30,0,0,411,443,0.30557279909598767,86636,0.40137758296806514,10_mask_030.png,10_crop_030.jpg
31,0,0,400,442,0.20919864559745627,59312,0.40217391304347827,10_mask_031.png,10_crop_031.jpg
32,461,160,179,252,0.047658013543849964,13512,0.40947075208913647,10_mask_032.png,10_crop_032.jpg
33,0,0,580,443,0.36167818848630895,102543,0.4094903339191564,10_mask_033.png,10_crop_033.jpg
34,0,0,253,443,0.20460637697444764,58010,0.41057367829021374,10_mask_034.png,10_crop_034.jpg
35,0,0,411,443,0.25609833521354364,72609,0.4110258199581298,10_mask_035.png,10_crop_035.jpg
36,551,0,89,186,0.02423462189607705,6871,0.4117647058823529,10_mask_036.png,10_crop_036.jpg
37,0,0,614,443,0.4894222629779577,138761,0.4119922630560928,10_mask_037.png,10_crop_037.jpg
38,461,138,179,294,0.06048603273116363,17149,0.41222879684418146,10_mask_038.png,10_crop_038.jpg
39,488,160,112,244,0.028791619638724633,8163,0.41333333333333333,10_mask_039.png,10_crop_039.jpg
40,468,0,172,370,0.07267564898394231,20605,0.4144329896907217,10_mask_040.png,10_crop_040.jpg
41,0,0,403,443,0.3154698081252981,89442,0.414535666218035,10_mask_041.png,10_crop_041.jpg
42,59,0,328,442,0.13790561512366709,39099,0.41468926553672314,10_mask_042.png,10_crop_042.jpg
43,0,0,567,443,0.429437076747921,121754,0.4166666666666667,10_mask_043.png,10_crop_043.jpg
44,0,0,415,443,0.32554669864444996,92299,0.4167758846657929,10_mask_044.png,10_crop_044.jpg
45,0,0,640,443,0.4618298532715088,130938,0.4184461608359836,10_mask_045.png,10_crop_045.jpg
46,130,146,225,235,0.07534918171530985,21363,0.4196078431372549,10_mask_046.png,10_crop_046.jpg
47,0,0,387,442,0.1963670993221065,55674,0.42143432715551976,10_mask_047.png,10_crop_047.jpg
48,461,160,139,252,0.03202243227979676,9079,0.42276422764227645,10_mask_048.png,10_crop_048.jpg
49,0,0,640,443,0.452828724603369,128386,0.4227733934611049,10_mask_049.png,10_crop_049.jpg
50,0,0,411,429,0.2170640519179703,61542,0.4242902208201893,10_mask_050.png,10_crop_050.jpg
51,0,0,580,443,0.3694801072221731,104755,0.4280701754385965,10_mask_051.png,10_crop_051.jpg
52,0,0,411,443,0.29155967832854274,82663,0.43175487465181056,10_mask_052.png,10_crop_052.jpg
53,0,0,625,443,0.38380008464875914,108815,0.4343551185656449,10_mask_053.png,10_crop_053.jpg
54,205,182,86,133,0.014887838600398957,4221,0.4351145038167939,10_mask_054.png,10_crop_054.jpg
55,474,0,166,284,0.05559396162508608,15762,0.43535620052770446,10_mask_055.png,10_crop_055.jpg
56,130,154,224,227,0.06428470654604866,18226,0.4368932038834951,10_mask_056.png,10_crop_056.jpg
57,0,0,607,443,0.4524195823911808,128270,0.4401244167962675,10_mask_057.png,10_crop_057.jpg
58,461,165,179,247,0.04172545146712145,11830,0.4421364985163205,10_mask_058.png,10_crop_058.jpg
