id,x,y,w,h,score,area,energy,mask_file,crop
140,453,0,357,59,0.010388407888395396,8639,0.48717948717948717,2_mask_140.png,2_crop_140.jpg
141,30,0,570,322,0.05263107263100934,43768,0.49034749034749037,2_mask_141.png,2_crop_141.jpg
142,818,493,166,135,0.010490620490607876,8724,0.4909090909090909,2_mask_142.png,2_crop_142.jpg
143,870,493,137,148,0.010431697931685387,8675,0.4909090909090909,2_mask_143.png,2_crop_143.jpg
144,318,349,184,194,0.018751803751781204,15594,0.4936708860759494,2_mask_144.png,2_crop_144.jpg
145,30,0,570,422,0.0735786435785551,61188,0.4957983193277311,2_mask_145.png,2_crop_145.jpg
146,30,0,570,241,0.034147426647385584,28397,0.49707602339181284,2_mask_146.png,2_crop_146.jpg
147,30,0,570,241,0.03649110149105761,30346,0.4973821989528796,2_mask_147.png,2_crop_147.jpg
148,624,15,476,284,0.04779220779215032,39744,0.4977578475336323,2_mask_148.png,2_crop_148.jpg
149,145,15,472,407,0.052426647426584386,43598,0.5,2_mask_149.png,2_crop_149.jpg
150,95,0,243,130,0.012982202982187371,10796,0.5,2_mask_150.png,2_crop_150.jpg
151,552,519,125,225,0.016919191919171572,14070,0.5,2_mask_151.png,2_crop_151.jpg
152,18,544,159,107,0.010935545935532786,9094,0.5,2_mask_152.png,2_crop_152.jpg
153,433,7,469,173,0.026381673881642156,21939,0.5035460992907801,2_mask_153.png,2_crop_153.jpg
154,145,10,485,514,0.054939874939808876,45688,0.5035460992907801,2_mask_154.png,2_crop_154.jpg
155,292,115,474,441,0.043020683020631285,35776,0.5042735042735043,2_mask_155.png,2_crop_155.jpg
156,0,682,559,61,0.012865560365544895,10699,0.5051546391752577,2_mask_156.png,2_crop_156.jpg
157,196,693,597,63,0.01960918710916353,16307,0.5053763440860215,2_mask_157.png,2_crop_157.jpg
158,30,0,570,322,0.05401515151508656,44919,0.5054545454545455,2_mask_158.png,2_crop_158.jpg
159,292,115,325,409,0.03588744588740273,29844,0.5054945054945055,2_mask_159.png,2_crop_159.jpg
160,0,409,233,245,0.021418951418925664,17812,0.5056179775280899,2_mask_160.png,2_crop_160.jpg
161,318,115,299,409,0.030874218374181247,25675,0.5063291139240507,2_mask_161.png,2_crop_161.jpg
162,145,33,621,523,0.06066137566130272,50446,0.5063291139240507,2_mask_162.png,2_crop_162.jpg
163,323,40,277,143,0.013745791245774717,11431,0.5068493150684932,2_mask_163.png,2_crop_163.jpg
164,770,335,330,109,0.014009139009122163,11650,0.5068493150684932,2_mask_164.png,2_crop_164.jpg
165,30,0,570,264,0.04167388167383156,34656,0.5071090047393365,2_mask_165.png,2_crop_165.jpg
166,624,31,476,268,0.04572390572385074,38024,0.5072463768115942,2_mask_166.png,2_crop_166.jpg
167,95,0,266,130,0.014923039923021977,12410,0.5076923076923077,2_mask_167.png,2_crop_167.jpg
168,318,115,299,409,0.03096079846076123,25747,0.5094339622641509,2_mask_168.png,2_crop_168.jpg
169,269,115,497,441,0.046275853775798126,38483,0.5100401606425703,2_mask_169.png,2_crop_169.jpg
170,624,6,428,134,0.016853054353034087,14015,0.5102040816326531,2_mask_170.png,2_crop_170.jpg
171,30,0,544,322,0.04908489658483756,40819,0.5103734439834025,2_mask_171.png,2_crop_171.jpg
172,0,386,233,254,0.021214526214500703,17642,0.5106382978723404,2_mask_172.png,2_crop_172.jpg
173,30,0,570,264,0.04304112554107378,35793,0.5117370892018779,2_mask_173.png,2_crop_173.jpg
174,166,48,360,274,0.025293410293379878,21034,0.5121951219512195,2_mask_174.png,2_crop_174.jpg
175,638,31,399,233,0.03026094276090637,25165,0.5126050420168067,2_mask_175.png,2_crop_175.jpg
176,624,32,225,167,0.014581529581512048,12126,0.5135135135135135,2_mask_176.png,2_crop_176.jpg
177,289,349,190,257,0.018647186147163725,15507,0.5151515151515151,2_mask_177.png,2_crop_177.jpg
178,552,519,125,225,0.012407407407392487,10318,0.5185185185185185,2_mask_178.png,2_crop_178.jpg
179,770,347,329,156,0.020364357864333375,16935,0.52,2_mask_179.png,2_crop_179.jpg
180,648,688,452,68,0.014644059644042034,12178,0.52,2_mask_180.png,2_crop_180.jpg
181,202,443,475,301,0.031240981240943672,25980,0.52,2_mask_181.png,2_crop_181.jpg
182,509,30,208,241,0.01550505050503186,12894,0.5211267605633803,2_mask_182.png,2_crop_182.jpg
183,30,0,570,322,0.04962602212596245,41269,0.5219123505976095,2_mask_183.png,2_crop_183.jpg
184,701,695,399,61,0.014702982202964522,12227,0.5223880597014925,2_mask_184.png,2_crop_184.jpg
185,831,396,168,226,0.014404761904744583,11979,0.5238095238095238,2_mask_185.png,2_crop_185.jpg
186,433,6,619,174,0.0306228956228588,25466,0.5238095238095238,2_mask_186.png,2_crop_186.jpg
187,304,349,175,257,0.01955026455024104,16258,0.5257731958762887,2_mask_187.png,2_crop_187.jpg
188,30,0,315,130,0.014749879749862013,12266,0.5263157894736842,2_mask_188.png,2_crop_188.jpg
189,235,361,196,197,0.014294131794114606,11887,0.5263157894736842,2_mask_189.png,2_crop_189.jpg
190,758,335,342,109,0.013564213564197253,11280,0.5263157894736842,2_mask_190.png,2_crop_190.jpg
191,672,581,383,91,0.01703823953821905,14169,0.5268817204301075,2_mask_191.png,2_crop_191.jpg
192,145,33,621,523,0.056748436748368505,47192,0.5273972602739726,2_mask_192.png,2_crop_192.jpg
193,539,295,561,42,0.016673881673861624,13866,0.5277777777777778,2_mask_193.png,2_crop_193.jpg
194,318,296,192,247,0.020943963443938257,17417,0.5283018867924528,2_mask_194.png,2_crop_194.jpg
195,30,0,613,492,0.06520803270795429,54227,0.5294117647058824,2_mask_195.png,2_crop_195.jpg
196,641,132,245,167,0.02137205387202817,17773,0.5294117647058824,2_mask_196.png,2_crop_196.jpg
197,0,409,233,231,0.018536556036533747,15415,0.5308641975308642,2_mask_197.png,2_crop_197.jpg
198,304,349,175,199,0.017178932178911522,14286,0.5324675324675324,2_mask_198.png,2_crop_198.jpg
199,157,532,193,150,0.010529100529087869,8756,0.5333333333333333,2_mask_199.png,2_crop_199.jpg
