id,x,y,w,h,score,area,energy,mask_file,crop
30,70,0,292,126,0.05963838268771484,16756,0.4206896551724138,2_mask_030.png,2_crop_030.jpg
31,0,393,408,46,0.0372010250568152,10452,0.4222222222222222,2_mask_031.png,2_crop_031.jpg
32,20,0,356,244,0.11535093963512474,32409,0.424,2_mask_032.png,2_crop_032.jpg
33,336,165,304,25,0.0141194476081502,3967,0.42857142857142855,2_mask_033.png,2_crop_033.jpg
34,20,0,620,244,0.2027548405459754,56966,0.42857142857142855,2_mask_034.png,2_crop_034.jpg
35,20,0,356,244,0.10831079157136848,30431,0.43169398907103823,2_mask_035.png,2_crop_035.jpg
36,117,405,523,34,0.030520358769823033,8575,0.43478260869565216,2_mask_036.png,2_crop_036.jpg
37,464,408,176,31,0.01090546697034843,3064,0.45454545454545453,2_mask_037.png,2_crop_037.jpg
38,474,240,124,132,0.016119732346184083,4529,0.46153846153846156,2_mask_038.png,2_crop_038.jpg
39,474,240,124,132,0.016892084282400015,4746,0.4645669291338583,2_mask_039.png,2_crop_039.jpg
40,0,217,219,158,0.06687072892914696,18788,0.4666666666666667,2_mask_040.png,2_crop_040.jpg
41,248,22,113,104,0.011631548974901653,3268,0.4782608695652174,2_mask_041.png,2_crop_041.jpg
42,437,195,203,177,0.04186005125269839,11761,0.4811715481171548,2_mask_042.png,2_crop_042.jpg
43,321,297,72,139,0.01923761389514793,5405,0.48148148148148145,2_mask_043.png,2_crop_043.jpg
44,126,38,314,310,0.07046910592230043,19799,0.4838709677419355,2_mask_044.png,2_crop_044.jpg
45,20,0,380,368,0.1244162870155025,34956,0.48491879350348027,2_mask_045.png,2_crop_045.jpg
46,365,0,275,127,0.059745159453090314,16786,0.4854771784232365,2_mask_046.png,2_crop_046.jpg
47,437,195,203,175,0.04558656036430244,12808,0.49107142857142855,2_mask_047.png,2_crop_047.jpg
48,437,195,203,177,0.04288154897479043,12048,0.49166666666666664,2_mask_048.png,2_crop_048.jpg
49,20,0,366,126,0.0774167141227313,21751,0.49171270718232046,2_mask_049.png,2_crop_049.jpg
50,109,299,284,137,0.030523917995335548,8576,0.4967741935483871,2_mask_050.png,2_crop_050.jpg
51,112,407,528,32,0.05056591685631205,14207,0.5,2_mask_051.png,2_crop_051.jpg
52,20,0,420,375,0.09457574031856998,26572,0.5012224938875306,2_mask_052.png,2_crop_052.jpg
53,70,0,555,127,0.10800113895177961,30344,0.503030303030303,2_mask_053.png,2_crop_053.jpg
54,224,8,216,147,0.0249501708427358,7010,0.503448275862069,2_mask_054.png,2_crop_054.jpg
55,323,322,70,112,0.013969960136624536,3925,0.5056179775280899,2_mask_055.png,2_crop_055.jpg
56,0,119,447,317,0.11837272209525067,33258,0.5083179297597042,2_mask_056.png,2_crop_056.jpg
57,0,119,447,317,0.11477434510209718,32247,0.5095057034220533,2_mask_057.png,2_crop_057.jpg
58,0,0,440,348,0.10800113895177961,30344,0.51,2_mask_058.png,2_crop_058.jpg
59,392,197,248,195,0.05209638382669385,14637,0.510548523206751,2_mask_059.png,2_crop_059.jpg
60,20,0,342,154,0.0698996298402979,19639,0.5108695652173914,2_mask_060.png,2_crop_060.jpg
61,330,27,89,128,0.012418137813167645,3489,0.5164835164835165,2_mask_061.png,2_crop_061.jpg
62,0,217,219,154,0.04984695330278386,14005,0.52,2_mask_062.png,2_crop_062.jpg
63,20,0,356,244,0.10317482915680817,28988,0.5205047318611987,2_mask_063.png,2_crop_063.jpg
64,0,0,440,348,0.09676822323427972,27188,0.5269922879177378,2_mask_064.png,2_crop_064.jpg
65,62,193,300,223,0.05850654897473481,16438,0.5277777777777778,2_mask_065.png,2_crop_065.jpg
66,152,43,288,160,0.046625854213957055,13100,0.5308641975308642,2_mask_066.png,2_crop_066.jpg
67,0,221,202,154,0.055289009111420526,15534,0.53125,2_mask_067.png,2_crop_067.jpg
68,20,0,356,368,0.08429669703842434,23684,0.5340314136125655,2_mask_068.png,2_crop_068.jpg
69,365,5,131,76,0.013994874715212147,3932,0.5342465753424658,2_mask_069.png,2_crop_069.jpg
70,184,193,104,133,0.02181805239172189,6130,0.5357142857142857,2_mask_070.png,2_crop_070.jpg
71,437,195,181,175,0.037806093393942884,10622,0.5359116022099447,2_mask_071.png,2_crop_071.jpg
72,321,299,72,137,0.019810649202662973,5566,0.54,2_mask_072.png,2_crop_072.jpg
73,62,193,300,223,0.06548974943029082,18400,0.5408805031446541,2_mask_073.png,2_crop_073.jpg
74,221,117,219,86,0.023441059225429096,6586,0.5428571428571428,2_mask_074.png,2_crop_074.jpg
75,119,372,213,22,0.011165290432762083,3137,0.5428571428571428,2_mask_075.png,2_crop_075.jpg
76,20,0,253,172,0.044070330295970704,12382,0.544973544973545,2_mask_076.png,2_crop_076.jpg
77,20,0,356,244,0.06731919134372395,18914,0.5457627118644067,2_mask_077.png,2_crop_077.jpg
78,70,0,292,126,0.050875569475900925,14294,0.5478260869565217,2_mask_078.png,2_crop_078.jpg
79,184,193,107,154,0.025775911161639464,7242,0.5488721804511278,2_mask_079.png,2_crop_079.jpg
80,248,19,139,107,0.015624999999944387,4390,0.5492957746478874,2_mask_080.png,2_crop_080.jpg
81,437,195,181,175,0.03548191913427007,9969,0.553072625698324,2_mask_081.png,2_crop_081.jpg
82,20,0,420,348,0.08297622437328098,23313,0.5541795665634675,2_mask_082.png,2_crop_082.jpg
83,113,0,249,126,0.060478359908668566,16992,0.5569620253164557,2_mask_083.png,2_crop_083.jpg
84,224,8,216,141,0.02180025626415931,6125,0.5573770491803278,2_mask_084.png,2_crop_084.jpg
85,527,190,113,92,0.023092255125202545,6488,0.559322033898305,2_mask_085.png,2_crop_085.jpg
86,437,195,203,177,0.041831577448598264,11753,0.5594713656387665,2_mask_086.png,2_crop_086.jpg
87,194,193,97,124,0.014418422551201529,4051,0.5632183908045977,2_mask_087.png,2_crop_087.jpg
88,20,0,342,198,0.08871013667394394,24924,0.5655430711610487,2_mask_088.png,2_crop_088.jpg
89,156,85,227,290,0.050341685649023554,14144,0.5659574468085107,2_mask_089.png,2_crop_089.jpg
90,399,0,226,117,0.04280680523902759,12027,0.5675675675675675,2_mask_090.png,2_crop_090.jpg
91,362,0,251,139,0.05314991457839852,14933,0.5700934579439252,2_mask_091.png,2_crop_091.jpg
92,365,0,275,173,0.06099088838247085,17136,0.5776892430278885,2_mask_092.png,2_crop_092.jpg
93,93,132,156,95,0.015575170842769166,4376,0.5789473684210527,2_mask_093.png,2_crop_093.jpg
94,392,338,248,57,0.01598092255119597,4490,0.5789473684210527,2_mask_094.png,2_crop_094.jpg
95,221,113,162,262,0.037919988610343396,10654,0.5802469135802469,2_mask_095.png,2_crop_095.jpg
96,328,24,91,116,0.011435791571713283,3213,0.5802469135802469,2_mask_096.png,2_crop_096.jpg
97,474,308,112,64,0.010186503416820236,2862,0.582089552238806,2_mask_097.png,2_crop_097.jpg
98,33,45,147,186,0.032428103644531504,9111,0.5833333333333334,2_mask_098.png,2_crop_098.jpg
99,120,407,520,32,0.03136033599077676,8811,0.5833333333333334,2_mask_099.png,2_crop_099.jpg
100,365,0,275,173,0.06855424259656694,19261,0.5833333333333334,2_mask_100.png,2_crop_100.jpg
101,112,407,464,32,0.04190988040987361,11775,0.5833333333333334,2_mask_101.png,2_crop_101.jpg
102,113,0,249,126,0.05314991457839852,14933,0.5857142857142857,2_mask_102.png,2_crop_102.jpg
103,184,56,192,312,0.05242739179935782,14730,0.5859375,2_mask_103.png,2_crop_103.jpg
104,0,406,408,33,0.02860549544408953,8037,0.5862068965517241,2_mask_104.png,2_crop_104.jpg
105,184,193,92,148,0.018554242596744895,5213,0.5882352941176471,2_mask_105.png,2_crop_105.jpg
106,0,393,536,46,0.041468536446321654,11651,0.5909090909090909,2_mask_106.png,2_crop_106.jpg
107,224,8,216,163,0.02353003986324199,6611,0.5909090909090909,2_mask_107.png,2_crop_107.jpg
108,437,190,203,92,0.026615888382593194,7478,0.5918367346938775,2_mask_108.png,2_crop_108.jpg
109,46,45,203,186,0.026274202733391677,7382,0.5918367346938775,2_mask_109.png,2_crop_109.jpg
110,406,75,106,97,0.010026338268757025,2817,0.6,2_mask_110.png,2_crop_110.jpg
111,184,193,104,158,0.023754271070530488,6674,0.6,2_mask_111.png,2_crop_111.jpg
112,184,218,104,133,0.020337414578515314,5714,0.6037735849056604,2_mask_112.png,2_crop_112.jpg
113,437,190,203,92,0.033339265375735554,9367,0.6049382716049383,2_mask_113.png,2_crop_113.jpg
114,20,0,189,154,0.026541144646830363,7457,0.6074766355140186,2_mask_114.png,2_crop_114.jpg
115,39,45,141,186,0.028374145785776003,7972,0.6090225563909775,2_mask_115.png,2_crop_115.jpg
116,422,78,87,96,0.011521212984013663,3237,0.6129032258064516,2_mask_116.png,2_crop_116.jpg
117,174,190,114,136,0.023202591116090538,6519,0.6161616161616161,2_mask_117.png,2_crop_117.jpg
118,437,195,203,175,0.04707431662853404,13226,0.6176470588235294,2_mask_118.png,2_crop_118.jpg
119,422,78,90,96,0.01510535307511708,4244,0.620253164556962,2_mask_119.png,2_crop_119.jpg
120,240,113,143,255,0.03371298405454971,9472,0.6204379562043796,2_mask_120.png,2_crop_120.jpg
121,62,209,226,186,0.04432659453287184,12454,0.6284153005464481,2_mask_121.png,2_crop_121.jpg
122,27,316,77,61,0.011097665148024282,3118,0.6296296296296297,2_mask_122.png,2_crop_122.jpg
123,306,188,334,60,0.030410022778935043,8544,0.6307692307692307,2_mask_123.png,2_crop_123.jpg
124,437,195,203,87,0.022590404327937817,6347,0.632183908045977,2_mask_124.png,2_crop_124.jpg
125,437,195,203,180,0.039589265375713306,11123,0.6345177664974619,2_mask_125.png,2_crop_125.jpg
126,321,297,72,139,0.017721383826816196,4979,0.6363636363636364,2_mask_126.png,2_crop_126.jpg
127,422,78,80,96,0.013777761958948684,3871,0.6363636363636364,2_mask_127.png,2_crop_127.jpg
128,88,209,166,178,0.02777975512518586,7805,0.6396396396396397,2_mask_128.png,2_crop_128.jpg
129,62,216,300,200,0.03695899772196413,10384,0.643312101910828,2_mask_129.png,2_crop_129.jpg
130,474,240,112,132,0.012386104783555004,3480,0.6444444444444445,2_mask_130.png,2_crop_130.jpg
131,392,338,248,54,0.0141194476081502,3967,0.6470588235294118,2_mask_131.png,2_crop_131.jpg
132,392,338,248,54,0.017230210706089016,4841,0.6470588235294118,2_mask_132.png,2_crop_132.jpg
133,392,197,248,195,0.03958570615020079,11122,0.6477987421383647,2_mask_133.png,2_crop_133.jpg
134,20,0,356,244,0.09467183940740792,26599,0.648068669527897,2_mask_134.png,2_crop_134.jpg
135,38,35,211,196,0.03141728359897702,8827,0.6486486486486487,2_mask_135.png,2_crop_135.jpg
136,62,293,300,123,0.029854783598982578,8388,0.648854961832061,2_mask_136.png,2_crop_136.jpg
137,62,209,214,186,0.039461133257262734,11087,0.6521739130434783,2_mask_137.png,2_crop_137.jpg
138,368,408,272,31,0.022939208428164368,6445,0.6521739130434783,2_mask_138.png,2_crop_138.jpg
139,62,209,214,186,0.037798974942917854,10620,0.6560509554140127,2_mask_139.png,2_crop_139.jpg
140,88,209,166,178,0.02592183940765261,7283,0.6571428571428571,2_mask_140.png,2_crop_140.jpg
141,0,187,254,184,0.058054527334645306,16311,0.6574585635359116,2_mask_141.png,2_crop_141.jpg
142,365,0,275,127,0.04346526195884302,12212,0.6585365853658537,2_mask_142.png,2_crop_142.jpg
143,438,0,175,143,0.03417212414566425,9601,0.66,2_mask_143.png,2_crop_143.jpg
144,0,14,56,157,0.018112898633192934,5089,0.6666666666666666,2_mask_144.png,2_crop_144.jpg
145,416,189,224,51,0.016984624145725425,4772,0.6666666666666666,2_mask_145.png,2_crop_145.jpg
146,304,188,304,61,0.01691343963547511,4752,0.6666666666666666,2_mask_146.png,2_crop_146.jpg
147,0,221,217,150,0.04545842824585187,12772,0.6701030927835051,2_mask_147.png,2_crop_147.jpg
148,528,190,112,54,0.01537585421406828,4320,0.68,2_mask_148.png,2_crop_148.jpg
149,0,187,254,200,0.05187215261940535,14574,0.6875,2_mask_149.png,2_crop_149.jpg
150,306,188,334,52,0.027470102505596988,7718,0.6888888888888889,2_mask_150.png,2_crop_150.jpg
151,46,45,203,186,0.025188638952074356,7077,0.6896551724137931,2_mask_151.png,2_crop_151.jpg
152,392,338,248,54,0.014155039863275359,3977,0.696969696969697,2_mask_152.png,2_crop_152.jpg
153,365,0,275,127,0.04612044419117981,12958,0.7,2_mask_153.png,2_crop_153.jpg
154,437,195,113,92,0.013991315489699632,3931,0.7,2_mask_154.png,2_crop_154.jpg
155,120,407,456,32,0.022704299544338325,6379,0.7,2_mask_155.png,2_crop_155.jpg
156,306,188,334,50,0.020675541002204315,5809,0.7037037037037037,2_mask_156.png,2_crop_156.jpg
157,437,195,113,92,0.014938069476028836,4197,0.7049180327868853,2_mask_157.png,2_crop_157.jpg
158,399,197,66,175,0.0183976366741942,5169,0.7078651685393258,2_mask_158.png,2_crop_158.jpg
159,33,57,68,93,0.011471383826838441,3223,0.7142857142857143,2_mask_159.png,2_crop_159.jpg
160,129,0,233,113,0.04102719248276969,11527,0.7209302325581395,2_mask_160.png,2_crop_160.jpg
161,120,407,520,32,0.026751138952068796,7516,0.7272727272727273,2_mask_161.png,2_crop_161.jpg
162,33,45,69,105,0.013727932801773462,3857,0.7368421052631579,2_mask_162.png,2_crop_162.jpg
163,0,185,108,77,0.013133542141183323,3690,0.7777777777777778,2_mask_163.png,2_crop_163.jpg
164,69,221,133,154,0.028594817767551982,8034,0.7777777777777778,2_mask_164.png,2_crop_164.jpg
165,46,45,82,156,0.011126138952124408,3126,0.7894736842105263,2_mask_165.png,2_crop_165.jpg
166,0,231,196,140,0.032947750569358815,9257,0.7941176470588235,2_mask_166.png,2_crop_166.jpg
167,306,189,302,49,0.017290717539801784,4858,0.8181818181818182,2_mask_167.png,2_crop_167.jpg
168,112,407,296,32,0.021729071753908993,6105,0.8333333333333334,2_mask_168.png,2_crop_168.jpg
169,543,190,97,50,0.011841543280140086,3327,1.0,2_mask_169.png,2_crop_169.jpg
170,112,411,223,28,0.019205580865535286,5396,1.0,2_mask_170.png,2_crop_170.jpg
171,96,293,88,78,0.013372010250521881,3757,1.0,2_mask_171.png,2_crop_171.jpg
