id,x,y,w,h,score,area,energy,mask_file,crop
53,420,180,220,204,0.0759806315101075,18673,0.411371237458194,6_mask_053.png,6_crop_053.jpg
54,0,237,123,147,0.04363606770815578,10724,0.41630901287553645,6_mask_054.png,6_crop_054.jpg
55,432,0,208,348,0.13070068359321818,32121,0.42379182156133827,6_mask_055.png,6_crop_055.jpg
56,172,0,126,117,0.023140462239489176,5687,0.43283582089552236,6_mask_056.png,6_crop_056.jpg
57,286,278,92,106,0.02233479817699245,5489,0.43478260869565216,6_mask_057.png,6_crop_057.jpg
58,420,174,220,210,0.06663818359347885,16377,0.43548387096774194,6_mask_058.png,6_crop_058.jpg
59,0,226,123,158,0.04468180338523486,10981,0.4365079365079365,6_mask_059.png,6_crop_059.jpg
60,126,0,385,384,0.21323242187413236,52404,0.43842364532019706,6_mask_060.png,6_crop_060.jpg
61,420,180,220,204,0.07385253906219949,18150,0.4444444444444444,6_mask_061.png,6_crop_061.jpg
62,432,0,208,336,0.14198404947858892,34894,0.44835965978128794,6_mask_062.png,6_crop_062.jpg
63,109,0,402,384,0.24274088541567895,59656,0.4585152838427948,6_mask_063.png,6_crop_063.jpg
64,99,165,108,153,0.023592122395737335,5798,0.46296296296296297,6_mask_064.png,6_crop_064.jpg
65,420,174,220,210,0.07644856770802226,18788,0.46496815286624205,6_mask_065.png,6_crop_065.jpg
66,0,0,127,156,0.03965657552067197,9746,0.46798029556650245,6_mask_066.png,6_crop_066.jpg
67,0,237,108,109,0.02226969401032605,5473,0.4700854700854701,6_mask_067.png,6_crop_067.jpg
68,288,278,90,106,0.019873046874919136,4884,0.47368421052631576,6_mask_068.png,6_crop_068.jpg
69,420,174,220,210,0.07550455729135944,18556,0.47474747474747475,6_mask_069.png,6_crop_069.jpg
70,437,38,186,206,0.042065429687328834,10338,0.4759036144578313,6_mask_070.png,6_crop_070.jpg
71,288,91,176,293,0.05156249999979019,12672,0.4782608695652174,6_mask_071.png,6_crop_071.jpg
72,0,0,127,248,0.05500081380185953,13517,0.47962382445141066,6_mask_072.png,6_crop_072.jpg
73,420,174,220,210,0.057381184895599846,14102,0.4867924528301887,6_mask_073.png,6_crop_073.jpg
74,90,0,125,384,0.06783040364555733,16670,0.4875,6_mask_074.png,6_crop_074.jpg
75,445,0,195,160,0.06447347005182098,15845,0.49390243902439024,6_mask_075.png,6_crop_075.jpg
76,420,174,200,210,0.04523518880189927,11117,0.4973821989528796,6_mask_076.png,6_crop_076.jpg
77,432,19,208,218,0.06340738932265866,15583,0.5045045045045045,6_mask_077.png,6_crop_077.jpg
78,432,0,208,336,0.11623128255161039,28565,0.5179968701095462,6_mask_078.png,6_crop_078.jpg
79,432,0,208,336,0.1022664388016672,25133,0.5182481751824818,6_mask_079.png,6_crop_079.jpg
80,0,112,118,119,0.029288736979047488,7198,0.5214723926380368,6_mask_080.png,6_crop_080.jpg
81,445,0,195,179,0.07327067057261853,18007,0.5225464190981433,6_mask_081.png,6_crop_081.jpg
82,0,112,107,119,0.025382486979063385,6238,0.5303030303030303,6_mask_082.png,6_crop_082.jpg
83,288,91,176,293,0.04434407552065289,10898,0.5324675324675324,6_mask_083.png,6_crop_083.jpg
84,432,38,202,260,0.051411946614374135,12635,0.5384615384615384,6_mask_084.png,6_crop_084.jpg
85,0,90,127,153,0.025850423176978148,6353,0.5405405405405406,6_mask_085.png,6_crop_085.jpg
86,0,0,129,205,0.05310465494770058,13051,0.5555555555555556,6_mask_086.png,6_crop_086.jpg
87,0,90,127,141,0.022521972656158358,5535,0.5725190839694656,6_mask_087.png,6_crop_087.jpg
88,441,233,199,134,0.04599202473939619,11303,0.59375,6_mask_088.png,6_crop_088.jpg
89,157,282,58,102,0.013732910156194121,3375,0.6190476190476191,6_mask_089.png,6_crop_089.jpg
90,448,180,72,132,0.014693196614523545,3611,0.6619718309859155,6_mask_090.png,6_crop_090.jpg
91,494,274,146,41,0.012642415364531891,3107,0.6774193548387096,6_mask_091.png,6_crop_091.jpg
92,219,53,132,331,0.046061197916479245,11320,0.6941176470588235,6_mask_092.png,6_crop_092.jpg
93,164,3,119,89,0.013496907552028413,3317,0.7142857142857143,6_mask_093.png,6_crop_093.jpg
94,292,53,59,149,0.014420572916607989,3544,0.8260869565217391,6_mask_094.png,6_crop_094.jpg
