id,x,y,w,h,score,area,energy,mask_file,crop
29,62,126,207,274,0.034682617187415325,14206,0.43333333333333335,3_mask_029.png,3_crop_029.jpg
30,141,0,195,127,0.03422119140616645,14017,0.44,3_mask_030.png,3_crop_030.jpg
31,316,396,166,76,0.012343749999969863,5056,0.45098039215686275,3_mask_031.png,3_crop_031.jpg
32,268,126,286,298,0.09616455078101523,39389,0.4516971279373368,3_mask_032.png,3_crop_032.jpg
33,316,379,174,94,0.014916992187463582,6110,0.4603174603174603,3_mask_033.png,3_crop_033.jpg
34,179,0,400,122,0.07324951171857116,30003,0.48,3_mask_034.png,3_crop_034.jpg
35,0,126,554,514,0.1741210937495749,71320,0.4803921568627451,3_mask_035.png,3_crop_035.jpg
36,0,117,204,155,0.03926757812490413,16084,0.4854771784232365,3_mask_036.png,3_crop_036.jpg
37,0,117,179,155,0.03525878906241392,14442,0.4930875576036866,3_mask_037.png,3_crop_037.jpg
38,316,361,174,112,0.016577148437459527,6790,0.4936708860759494,3_mask_038.png,3_crop_038.jpg
39,0,353,417,287,0.09663818359351406,39583,0.5057471264367817,3_mask_039.png,3_crop_039.jpg
40,0,92,382,296,0.050185546874877474,20556,0.5088967971530249,3_mask_040.png,3_crop_040.jpg
41,265,0,251,122,0.04684082031238564,19186,0.509090909090909,3_mask_041.png,3_crop_041.jpg
42,160,0,140,110,0.02383056640619182,9761,0.5102040816326531,3_mask_042.png,3_crop_042.jpg
43,122,128,164,260,0.035617675781163045,14589,0.5135135135135135,3_mask_043.png,3_crop_043.jpg
44,141,0,382,127,0.06890380859358178,28223,0.5147058823529411,3_mask_044.png,3_crop_044.jpg
45,316,379,174,94,0.01258300781246928,5154,0.5172413793103449,3_mask_045.png,3_crop_045.jpg
46,265,0,296,119,0.050053710937377795,20502,0.5272727272727272,3_mask_046.png,3_crop_046.jpg
47,0,405,417,235,0.09217529296852496,37755,0.5317725752508361,3_mask_047.png,3_crop_047.jpg
48,0,92,312,296,0.051416015624874474,21060,0.5374149659863946,3_mask_048.png,3_crop_048.jpg
49,0,406,407,234,0.07364746093732019,30166,0.5412844036697247,3_mask_049.png,3_crop_049.jpg
50,322,0,257,122,0.046325683593636896,18975,0.5463917525773195,3_mask_050.png,3_crop_050.jpg
51,268,130,286,294,0.08747070312478644,35828,0.5498392282958199,3_mask_051.png,3_crop_051.jpg
52,265,0,314,122,0.055100097656115475,22569,0.5503875968992248,3_mask_052.png,3_crop_052.jpg
53,268,130,212,294,0.06367187499984454,26080,0.5555555555555556,3_mask_053.png,3_crop_053.jpg
54,432,471,206,169,0.027075195312433898,11090,0.5555555555555556,3_mask_054.png,3_crop_054.jpg
55,0,184,407,456,0.11572753906221746,47402,0.5592105263157895,3_mask_055.png,3_crop_055.jpg
56,402,510,88,130,0.011899414062470949,4874,0.56,3_mask_056.png,3_crop_056.jpg
57,80,365,247,264,0.03972412109365302,16271,0.56,3_mask_057.png,3_crop_057.jpg
58,80,365,247,264,0.03536132812491367,14484,0.5602094240837696,3_mask_058.png,3_crop_058.jpg
59,0,95,417,545,0.12750244140593872,52225,0.5611111111111111,3_mask_059.png,3_crop_059.jpg
60,0,117,199,155,0.03253906249992056,13328,0.5614973262032086,3_mask_060.png,3_crop_060.jpg
61,141,0,420,140,0.062419433593597605,25567,0.5652173913043478,3_mask_061.png,3_crop_061.jpg
62,268,126,286,298,0.08499999999979248,34816,0.5666666666666667,3_mask_062.png,3_crop_062.jpg
63,265,0,296,119,0.04395751953114268,18005,0.5700934579439252,3_mask_063.png,3_crop_063.jpg
64,179,0,400,122,0.0669238281248366,27412,0.5735294117647058,3_mask_064.png,3_crop_064.jpg
65,365,154,171,193,0.020002441406201166,8193,0.5741935483870968,3_mask_065.png,3_crop_065.jpg
66,40,92,272,296,0.04207031249989729,17232,0.5751295336787565,3_mask_066.png,3_crop_066.jpg
67,0,126,264,219,0.02541503906243795,10410,0.5765765765765766,3_mask_067.png,3_crop_067.jpg
68,0,365,294,275,0.06314941406234582,25866,0.5775862068965517,3_mask_068.png,3_crop_068.jpg
69,123,95,163,293,0.033442382812418354,13698,0.5818181818181818,3_mask_069.png,3_crop_069.jpg
70,0,117,161,155,0.026962890624934174,11044,0.5857142857142857,3_mask_070.png,3_crop_070.jpg
71,125,365,202,199,0.030312499999925996,12416,0.5862068965517241,3_mask_071.png,3_crop_071.jpg
72,62,126,224,262,0.04159912109364844,17039,0.5932203389830508,3_mask_072.png,3_crop_072.jpg
73,125,365,169,199,0.03101074218742429,12702,0.59375,3_mask_073.png,3_crop_073.jpg
74,315,336,175,137,0.011245117187472545,4606,0.6,3_mask_074.png,3_crop_074.jpg
75,51,365,243,275,0.051679687499873825,21168,0.6059113300492611,3_mask_075.png,3_crop_075.jpg
76,62,128,202,196,0.022043457031196183,9029,0.6067415730337079,3_mask_076.png,3_crop_076.jpg
77,51,365,243,275,0.05593017578111345,22909,0.6090909090909091,3_mask_077.png,3_crop_077.jpg
78,0,365,255,275,0.057744140624859025,23652,0.6095238095238096,3_mask_078.png,3_crop_078.jpg
79,0,263,195,197,0.03602294921866205,14755,0.6097560975609756,3_mask_079.png,3_crop_079.jpg
80,62,126,224,243,0.030905761718674547,12659,0.6111111111111112,3_mask_080.png,3_crop_080.jpg
81,0,168,104,104,0.012043457031220596,4933,0.6129032258064516,3_mask_081.png,3_crop_081.jpg
82,179,0,154,117,0.027067871093683915,11087,0.6190476190476191,3_mask_082.png,3_crop_082.jpg
83,0,365,294,275,0.06266357421859702,25667,0.6223175965665236,3_mask_083.png,3_crop_083.jpg
84,435,471,203,169,0.03073974609367495,12591,0.6226415094339622,3_mask_084.png,3_crop_084.jpg
85,62,128,189,196,0.019028320312453544,7794,0.6241610738255033,3_mask_085.png,3_crop_085.jpg
86,51,365,204,275,0.046328124999886894,18976,0.6243093922651933,3_mask_086.png,3_crop_086.jpg
87,0,126,179,146,0.024555664062440048,10058,0.625,3_mask_087.png,3_crop_087.jpg
88,51,365,243,264,0.04253662109364615,17423,0.6273291925465838,3_mask_088.png,3_crop_088.jpg
89,140,507,229,133,0.01566406249996176,6416,0.627906976744186,3_mask_089.png,3_crop_089.jpg
90,115,95,171,288,0.03249267578117067,13309,0.6363636363636364,3_mask_090.png,3_crop_090.jpg
91,378,0,262,150,0.047011718749885224,19256,0.6410256410256411,3_mask_091.png,3_crop_091.jpg
92,125,365,160,165,0.022341308593695455,9151,0.6428571428571429,3_mask_092.png,3_crop_092.jpg
93,469,305,171,250,0.035878906249912405,14696,0.6470588235294118,3_mask_093.png,3_crop_093.jpg
94,491,376,149,179,0.029374999999928285,12032,0.6470588235294118,3_mask_094.png,3_crop_094.jpg
95,295,396,187,148,0.021997070312446295,9010,0.6470588235294118,3_mask_095.png,3_crop_095.jpg
96,269,184,112,240,0.035029296874914476,14348,0.65625,3_mask_096.png,3_crop_096.jpg
97,125,359,150,205,0.02866699218743001,11742,0.660377358490566,3_mask_097.png,3_crop_097.jpg
98,123,92,259,287,0.023012695312443817,9426,0.6626506024096386,3_mask_098.png,3_crop_098.jpg
99,125,365,160,199,0.02468994140618972,10113,0.6631578947368421,3_mask_099.png,3_crop_099.jpg
100,268,130,202,294,0.05406249999986801,22144,0.6666666666666666,3_mask_100.png,3_crop_100.jpg
101,400,0,116,122,0.019663085937451995,8054,0.6666666666666666,3_mask_101.png,3_crop_101.jpg
102,179,0,138,117,0.019633789062452067,8042,0.6666666666666666,3_mask_102.png,3_crop_102.jpg
103,0,141,144,131,0.014233398437465251,5830,0.6666666666666666,3_mask_103.png,3_crop_103.jpg
104,322,0,318,150,0.0790136718748071,32364,0.6666666666666666,3_mask_104.png,3_crop_104.jpg
105,0,122,161,150,0.022114257812446008,9058,0.6699029126213593,3_mask_105.png,3_crop_105.jpg
106,322,0,239,119,0.039516601562403525,16186,0.6721311475409836,3_mask_106.png,3_crop_106.jpg
107,125,365,169,165,0.026486816406185335,10849,0.6739130434782609,3_mask_107.png,3_crop_107.jpg
108,40,288,154,174,0.015983886718710975,6547,0.6764705882352942,3_mask_108.png,3_crop_108.jpg
109,0,462,169,151,0.02353515624994254,9640,0.6825396825396826,3_mask_109.png,3_crop_109.jpg
110,435,471,203,169,0.024338378906190578,9969,0.6842105263157895,3_mask_110.png,3_crop_110.jpg
111,268,126,124,154,0.02099121093744875,8598,0.6857142857142857,3_mask_111.png,3_crop_111.jpg
112,360,182,190,188,0.018603515624954582,7620,0.6883116883116883,3_mask_112.png,3_crop_112.jpg
113,268,121,202,159,0.02607910156243633,10682,0.6907216494845361,3_mask_113.png,3_crop_113.jpg
114,40,92,342,291,0.039602050781153315,16221,0.6914285714285714,3_mask_114.png,3_crop_114.jpg
115,432,489,206,151,0.02837646484368072,11623,0.6923076923076923,3_mask_115.png,3_crop_115.jpg
116,0,0,97,108,0.017980957031206102,7365,0.6923076923076923,3_mask_116.png,3_crop_116.jpg
117,115,92,267,291,0.02779541015618214,11385,0.6936936936936937,3_mask_117.png,3_crop_117.jpg
118,370,182,183,190,0.016977539062458552,6954,0.6944444444444444,3_mask_118.png,3_crop_118.jpg
119,268,126,139,344,0.05281738281237105,21634,0.6952380952380952,3_mask_119.png,3_crop_119.jpg
120,61,288,133,111,0.012412109374969697,5084,0.6956521739130435,3_mask_120.png,3_crop_120.jpg
121,402,524,88,116,0.010483398437474405,4294,0.696969696969697,3_mask_121.png,3_crop_121.jpg
122,115,92,267,287,0.031557617187422955,12926,0.7,3_mask_122.png,3_crop_122.jpg
123,160,0,140,110,0.020498046874949955,8396,0.7058823529411765,3_mask_123.png,3_crop_123.jpg
124,0,288,194,172,0.022807617187444316,9342,0.71875,3_mask_124.png,3_crop_124.jpg
125,360,214,141,156,0.014636230468714267,5995,0.7241379310344828,3_mask_125.png,3_crop_125.jpg
126,0,405,240,208,0.036616210937410604,14998,0.7349397590361446,3_mask_126.png,3_crop_126.jpg
127,268,159,113,265,0.03445068359366589,14111,0.7358490566037735,3_mask_127.png,3_crop_127.jpg
128,40,92,342,287,0.035617675781163045,14589,0.7379310344827587,3_mask_128.png,3_crop_128.jpg
129,179,0,121,110,0.020786132812449253,8514,0.7391304347826086,3_mask_129.png,3_crop_129.jpg
130,40,166,223,179,0.014785156249963903,6056,0.7582417582417582,3_mask_130.png,3_crop_130.jpg
131,141,0,159,140,0.03044921874992566,12472,0.7619047619047619,3_mask_131.png,3_crop_131.jpg
132,81,288,113,111,0.011152343749972772,4568,0.7777777777777778,3_mask_132.png,3_crop_132.jpg
133,507,396,133,159,0.022910156249944066,9384,0.7777777777777778,3_mask_133.png,3_crop_133.jpg
134,498,238,142,134,0.01776123046870664,7275,0.7931034482758621,3_mask_134.png,3_crop_134.jpg
135,0,0,97,108,0.01874755859370423,7679,0.8,3_mask_135.png,3_crop_135.jpg
136,416,214,84,122,0.010476074218724424,4291,0.8,3_mask_136.png,3_crop_136.jpg
137,0,0,163,108,0.02822509765618109,11561,0.8064516129032258,3_mask_137.png,3_crop_137.jpg
138,436,489,202,151,0.026364746093685634,10799,0.8125,3_mask_138.png,3_crop_138.jpg
139,498,238,142,134,0.017712402343706756,7255,0.8214285714285714,3_mask_139.png,3_crop_139.jpg
140,380,0,260,150,0.035288085937413845,14454,0.8333333333333334,3_mask_140.png,3_crop_140.jpg
141,141,30,128,110,0.01189453124997096,4872,0.8333333333333334,3_mask_141.png,3_crop_141.jpg
142,498,238,142,134,0.019912109374951387,8156,0.8333333333333334,3_mask_142.png,3_crop_142.jpg
143,0,0,115,108,0.018244628906205457,7473,0.84,3_mask_143.png,3_crop_143.jpg
144,498,238,142,176,0.020490722656199972,8393,0.84,3_mask_144.png,3_crop_144.jpg
145,517,512,121,128,0.019675292968701963,8059,0.875,3_mask_145.png,3_crop_145.jpg
146,403,0,158,96,0.02131591796869796,8731,0.8823529411764706,3_mask_146.png,3_crop_146.jpg
147,498,238,142,134,0.014860839843713718,6087,0.9024390243902439,3_mask_147.png,3_crop_147.jpg
